time,matsuoka_y1,matsuoka_y2,hopf_x,hopf_y,joint_0,joint_1,hopf_radius
0.61,0.36405365868141215,0.07750850527100513,-0.215247653294411,0.03449104033813522,0.32100412802253,0.08440671333863217,0.2179935414464333
0.62,0.36266907989888486,0.07447877620479905,-0.21903916534599516,0.02395251044027341,0.3188612468296858,0.07926927829285373,0.220344908522665
0.63,0.3613043467196297,0.0715737784786178,-0.22233242925720562,0.013122420576901172,0.31683786086818855,0.07419826259399803,0.222719345862023
0.64,0.3599615911231246,0.06879891398093872,-0.22510791298400695,0.0020233673042471187,0.3149400085263232,0.06920358744178814,0.22511700625066766
0.65,0.35864279484516515,0.06615945821156505,-0.2273470519801628,-0.009320840960409752,0.31317338444913256,0.0642952900194831,0.22753804103991074
0.66,0.35734978535614464,0.06366055518156842,-0.2290323205124216,-0.020885221661827803,0.31154332125366035,0.05948351084920286,0.2299826000443692
0.67,0.35608423126332006,0.0613072117001284,-0.2301473017607972,-0.03264365984430231,0.3100547709111606,0.05477847973126794,0.2324508314371148
0.68,0.3548476372193523,0.059104291130231495,-0.23067675648809605,-0.044568953883497915,0.3087122859217331,0.05019050035353191,0.23494288164176783
0.6900000000000001,0.3536413384152606,0.05705650669105383,-0.23060669006152582,-0.05663286518159002,0.3075200004029554,0.04572993365473583,0.23745889522148622
0.7000000000000001,0.3524664947321434,0.055168414381076634,-0.22992441760841154,-0.06880617178356196,0.30648161121046114,0.04140718002436424,0.2399990147648033
0.71,0.3513240846225563,0.0534444055925315,-0.22861862708775246,-0.08105872586121216,0.30560035920500583,0.03723266042028907,0.24256338076826842
0.72,0.35021489878925566,0.05188869948460603,-0.2266794400595951,-0.0933595149999877,0.30487901077733665,0.03321679648460849,0.24515213151584975
0.73,0.3491395337260931,0.05050533517992572,-0.22409846993498314,-0.10567672721219996,0.30431983973909643,0.029369989737485724,0.247765402955058
0.74,0.34809838518313596,0.049298163846134446,-0.22086887749058967,-0.11797781958851397,0.303924609685018,0.02570259992843165,0.2504033285697558
0.75,0.3470916416155767,0.048270840721894685,-0.21698542343404922,-0.13022959048785926,0.30369455692876685,0.02222492262432283,0.25306603924961796
0.76,0.34611927767364387,0.04742681714429393,-0.2124445178085035,-0.14239825515410853,0.30363037411194316,0.01894716611347222,0.255753663156214
0.77,0.34518104778852216,0.04676933263245222,-0.20724426602796092,-0.15444952463603445,0.30373219458293,0.01587942770524533,0.2584663255856849
0.78,0.344276479907204,0.046301407080055285,-0.20138451133876145,-0.16634868787521093,0.30399957763945173,0.013031669505013097,0.2612041488279926
0.79,0.3434048694272098,0.046025833107568546,-0.19486687350674328,-0.17806069681469608,0.3044314947258612,0.010413693744629332,0.26396725202272386
0.8,0.34256527338021325,0.045945168623001485,-0.18769478353463498,-0.18955025436954948,0.3050263166732863,0.008035117749091589,0.2667557510114344
0.81,0.34175650491177156,0.046061729638272486,-0.1798735142197584,-0.2007819050885206,0.3057818020678199,0.005905348620568365,0.2695697581865245
0.8200000000000001,0.3409771281025775,0.04637758338645638,-0.17141020636832877,-0.2117201283246303,0.3066950868289118,0.004033557721530315,0.2724093823366423
0.8300000000000001,0.34022545317490094,0.04689454178346661,-0.1623138904894889,-0.22232943372088096,0.30776267507700317,0.002428655039290413,0.2752747284886163
0.84,0.33949953212616496,0.04761415527601819,-0.1525955037997202,-0.23257445880600408,0.30898043136622094,0.0010992635148173724,0.2781658977459245
0.85,0.3387971548298923,0.04853770711602552,-0.14226790237643971,-0.24242006848402187,0.31034357435460436,5.36934192211444e-05,0.2810829871237141
0.86,0.3381158456425478,0.0496662080998993,-0.1313458683084265,-0.2518314561904912,0.3118466719808625,-0.0007000831381989425,0.2840260893803909
0.87,0.3374528605530886,0.05100039180951037,-0.11984611170022122,-0.2607742464776532,0.31348363821304437,-0.0011544574860202703,0.2869952928458056
0.88,0.336805184910301,0.05254071038987601,-0.10778726739781834,-0.269214598780363,0.3152477314307373,-0.0013022093661965994,0.28999068124607147
0.89,0.3361695317612482,0.0542873308968885,-0.09518988631381568,-0.27711931210466084,0.31713155449848507,-0.0011365315240436658,0.2930123335250541
0.9,0.33554234083236534,0.056240132246639325,-0.08207642124170322,-0.28445593037120537,0.3191270565840247,-0.0006510538276017497,0.2960603236625832
0.91,0.3349197781829142,0.058398702796088844,-0.06847120706115932,-0.2911928481365665,0.32122553677068233,0.00016013316877554196,0.29913472048944373
0.92,0.33429773655864253,0.06076233858298509,-0.05440043524907111,-0.2972994164066022,0.3234176495088283,0.0013024553016646526,0.3022355874992133
0.93,0.3336718364715767,0.06333004225104116,-0.03989212262450193,-0.3027460482478737,0.32569341194667634,0.0027808326014664153,0.3053629826570211
0.9400000000000001,0.3330374280299076,0.06610052268443459,-0.024976074269981323,-0.30750432389532195,0.3280422131759113,0.0045996579053701955,0.3085169582053128
0.9500000000000001,0.332389593539905,0.06907219537368957,-0.009683840586281202,-0.31154709504728484,0.33045282542264875,0.0067627763642326005,0.3116975604667166
0.96,0.331723150899711,0.0722431835329419,0.005951331546749329,-0.3148485880324228,0.33291341720906087,0.009273465926457336,0.31490482964411587
0.97,0.3310326578027157,0.07561131998646312,0.02189455351470651,-0.317384505527287,0.335411568505657,0.01213441888100572,0.3181387996180422
0.98,0.33031241676600753,0.07917414984013361,0.03810935561333347,-0.31913212649815764,0.33793428788867425,0.01534772454050208,0.3213994977415173
0.99,0.32955648099711415,0.08292893395130248,0.05455775357107005,-0.32007040403644577,0.34046803171132817,0.018914853144013324,0.32468694463248016
1.0,0.3287586611099056,0.08687265320815392,0.07120032090943657,-0.3201800607534388,0.3429987252917929,0.02283664105746616,0.3280011539639495
1.01,0.3279125326981231,0.09100201362731573,0.08799626708305378,-0.3194436813975269,0.3455117861147339,0.027113277347810355,0.33134213225208287
1.02,0.3270114447725186,0.09531345227599511,0.10490352132245281,-0.31784580235532,0.34799214903700915,0.0317442918049311,0.3347098786423064
1.03,0.32604852906504944,0.09980314402241189,0.12187882208375386,-0.3153729976973028,0.3504242934818002,0.03672854448295132,0.3381043846937012
1.04,0.32501671020096634,0.1044670091157203,0.13887781198983437,-0.3120139614289208,0.3527922725989332,0.042064216829936135,0.34152563416184717
1.05,0.3239087167369641,0.10930072159397,0.1558551381278128,-0.30775958560929506,0.35507974436252665,0.04774880447211099,0.3449736027803354
1.06,0.3227170930608383,0.114299718515958,0.17276455754759365,-0.3026030340021644,0.357270004570357,0.053779111715525116,0.34844825804117724
1.07,0.3214342121453073,0.11945921001006828,0.1895590477859107,-0.2965398109271968,0.35934602170248947,0.06015124782462892,0.35194955897434904
1.08,0.32005228914582357,0.12477419013038989,0.20619092221982496,-0.2895678249845385,0.36129047358978855,0.06686062513348219,0.3554774559267271
1.09,0.318563395829316,0.13023944850755073,0.2226119500330497,-0.28168744733141104,0.36308578583592593,0.07390195904126852,0.35903189034068195
1.1,0.3169594758178797,0.1358495827788095,0.23877348055785225,-0.27290156419676387,0.36471417192945016,0.08126926993945674,0.36261279453261364
1.11,0.31523236062846804,0.14159901177901668,0.25462657173469544,-0.26321562332847076,0.36615767497540713,0.08895588711332253,0.3662200914717261
1.12,0.3133737864866507,0.1474819894710955,0.2701221224113081,-0.25263767407734933,0.36739821096891234,0.09695445465562563,0.36985369455935235
1.1300000000000001,0.311375411889487,0.1534926195917102,0.2852110081825914,-0.24117840083340844,0.36841761352600527,0.1052569394250285,0.37351350740915706
1.1400000000000001,0.30922883588953415,0.15962487098479175,0.29984422045276493,-0.2288511495422065,0.3691976799800871,0.11385464107635045,0.3771994236285571
1.1500000000000001,0.3069256170689749,0.16587259359258663,0.3139730083815193,-0.21567194704304496,0.3697202187452788,0.12273820418397763,0.38091132660171656
1.16,0.304457293169814,0.17222953507089378,0.3275490233567581,-0.20165951298593793,0.36996709784116566,0.1318976324737062,0.3846490892744863
1.17,0.3018154013430716,0.17868935799216523,0.3405244656178853,-0.18683526410088772,0.36992029446664865,0.14132230517198768,0.388412573941672
1.18,0.29899149897690286,0.1852456575971801,0.35285223263560966,-0.17122331061095503,0.36956194550402477,0.15100099547498907,0.3922016320370301
1.19,0.2959771850606038,0.1918919800530677,0.3644860688370036,-0.1548504445999295,0.3688743988280045,0.1609218911330818,0.39601610392640446
1.2,0.29276412203854313,0.19862184117256795,0.3753807162481651,-0.13774612016606208,0.36784026528817615,0.17107261713935554,0.3998558187044283
1.21,0.2893440581051912,0.2054287455465838,0.385492065611394,-0.11994242521529012,0.36644247122747,0.18144026050352577,0.40372059399523424
1.22,0.28570884988961864,0.21230620603931724,0.3947773075194039,-0.1014740447706341,0.3646643113934994,0.1920113970851904,0.4076102357576201
1.23,0.28185048547512026,0.21924776359259798,0.4031950830958605,-0.08237821569893153,0.36248950209429237,0.20277212045281168,0.411524538095139
1.24,0.27776110769699486,0.226247007283425,0.4107056337395579,-0.06269467278174726,0.35990223444490643,0.21370807272707557,0.4154632830715877
1.25,0.2734330376589946,0.2332975945762607,0.41727094943892235,-0.04246558608410261,0.3568872275467791,0.22480447735944017,0.41942624053238015
1.26,0.2688587984065626,0.24039327170925756,0.42285491515436874,-0.021735489602532538,0.35342978143743636,0.23604617378875106,0.4234131679323048
1.27,0.2640311386927138,0.2475278941513723,0.4274234547584177,-0.000551201202833744,0.3495158296443973,0.24741765391080556,0.4274238101701719
1.28,0.25894305677030344,0.2546954470652467,0.4309446720175106,0.021038266112374783,0.34513199117380555,0.2589031002877217,0.4314578994308655
1.29,0.2535878241424748,0.2618900657088201,0.4333889880952195,0.04298180153558678,0.34026562176151876,0.2704864260159375,0.4355151550353246
1.3,0.2479590092013031,0.2691060557069023,0.4347292750541261,0.0652263022838644,0.33490486421212834,0.2821513161636752,0.43959528329898184
1.31,0.24205050068306885,0.27633791312238815,0.4349409848331127,0.08771678779195284,0.3290386976496914,0.29388127068077874,0.4436979773991949
1.32,0.23585653086721173,0.2835803442554517,0.4340022731782434,0.11039652210281717,0.3226569855028604,0.30565964867601514,0.4478229172522108
1.33,0.22937169844485003,0.2908282850979325,0.43189411800887967,0.13320714425662472,0.31575052204662596,0.31746971394925744,0.45196976940020367
1.34,0.2225909909818169,0.29807692036922745,0.42860043170622375,0.1560888064462213,0.3083110773230616,0.3292946816584717,0.4561381869089315
1.35,0.21550980690046845,0.30532170205934817,0.42410816681917013,0.178980319674076,0.3003314402643025,0.3411177659941634,0.460327809276554
1.36,0.20812397690407894,0.31255836740440174,0.4184074146922014,0.2018193066126402,0.2918054598425192,0.3529222287269298,0.46453826235415596
1.37,0.20042978476745965,0.3197829562196131,0.4114914965321254,0.22454236133722774,0.2827280840738847,0.36469142848705866,0.46876915827851384
1.3800000000000001,0.1924239874175362,0.3269918275151462,0.40335704644473014,0.24708521556802732,0.2730953967064822,0.37640887062875167,0.4730200954176415
1.3900000000000001,0.18410383422799753,0.33418167532039866,0.39400408598893677,0.26938291102586215,0.2629046514257849,0.3880582575255711,0.47729065832964407
1.4000000000000001,0.1754670854528024,0.3413495436431576,0.3834360898147637,0.2913699774749712,0.2521543034157552,0.39962353913815185,0.4815804177353983
1.41,0.16651202972429746,0.34849284049101287,0.37166004197234764,0.3129806159955621,0.24084403811876698,0.41108896369012526,0.48588893050557214
1.42,0.1572375005429759,0.355609350883738,0.3586864825023851,0.3341488869993417,0.22897479704345292,0.42243912828360636,0.4902157396624803
1.43,0.1476428916874869,0.36269724878697346,0.34452954394360846,0.35480890247282104,0.2165488004762086,0.43365902928153766,0.4945603743972607
1.44,0.13772817147540156,0.3697551078994791,0.32920697742025073,0.374895021906085,0.20356956695945172,0.4447341122806961,0.4989223501028406
1.45,0.12749389580744747,0.3767819112284733,0.31274016800180937,0.3943420513390634,0.19004192940780934,0.45565032149628604,0.5033011684231425
1.46,0.11694121993044683,0.3837770593901378,0.2951541390587177,0.4130854449333002,0.17597204774219039,0.4663941483767978,0.5076963173189613
1.47,0.10607190885702636,0.39074037757524077,0.2764775453706817,0.4310615084549352,0.16136741793116272,0.4769526792662278,0.5121072711509197
1.48,0.09488834638331081,0.3976721211230177,0.25674265477933506,0.44820760403424165,0.14623687733917784,0.48731364192986604,0.5165334907798877
1.49,0.08339354264926045,0.40457297964993555,0.23598531821339347,0.46446235554873,0.13059060629193914,0.49746545075968157,0.5209744236852242
1.5,0.07159114019005941,0.41144407968375546,0.2142449279525241,0.479765853960676,0.11444012578056423,0.5073972504758907,0.5254295041011676
1.51,0.0594854184309994,0.41828698575738654,0.19156436403554936,0.4940598619260744,0.09779829123810928,0.5170989581426014,0.529898153171679
1.52,0.04708129658262152,0.42510369992138236,0.16798992875922977,0.5072880169805744,0.08067928233446747,0.5265613033174972,0.5343797791239996
1.53,0.03438433489746647,0.4318966596385599,0.14357126925556063,0.5193960325990232,0.0630985887485786,0.5357758661583645,0.5388737774611586
1.54,0.021400734254627705,0.4386687340291054,0.11836128817810732,0.5303318964189185,0.04507299189024917,0.544735113312889,0.5433795311736241
1.55,0.008137334043387873,0.44542321843965826,0.09241604257121899,0.5400460649144303,0.02662054255763167,0.5534324314225443,0.5478964109702549
1.56,0.0,0.4521638273152143,0.06579463103982125,0.5484916538067689,0.013158926207964251,0.5618621580765681,0.5524237755286702
1.57,0.0,0.4585347925797522,0.03855758889531944,0.5556248010911884,0.007711517779063888,0.5696597527979899,0.5569610464377586
1.58,0.0,0.46399250662039065,0.010767421637873184,0.5614044256200811,0.002153484327574637,0.5762733917444068,0.5615076726764656
1.59,0.0,0.4685553526051168,-0.017508360873596234,0.565792140643246,-0.003501672174719247,0.581713780733766,0.5660629727460954
1.6,0.0,0.4722430155345296,-0.04619971030425539,0.5687529416069429,-0.009239942060851079,0.5859936038559181,0.5706262540566703
1.61,0.0,0.47507645794163855,-0.07523421034498712,0.5702553705162821,-0.015046842068997424,0.589127532044895,0.575196813281242
1.62,0.0,0.4770778927072529,-0.10453725780350463,0.5702716716113538,-0.020907451560700927,0.5911322270295237,0.5797739367300708
1.6300000000000001,0.0,0.47827075293939264,-0.13403225383349865,0.5687779376698844,-0.02680645076669973,0.5920263404733696,0.5843569007444802
1.6400000000000001,0.0,0.47867965887651404,-0.16364080480489984,0.5657542462736005,-0.03272816096097997,0.5918305081312342,0.5889449721101329
1.6500000000000001,0.0,0.47833038178610193,-0.19328293227428997,0.5611847854029881,-0.038656586454858,0.5905673388666995,0.5935374084894276
1.6600000000000001,0.0,0.47724980484229446,-0.22287729147208518,0.5550579677556531,-0.04457545829441704,0.5882613983934251,0.598133458872657
1.67,0.0,0.47546588097862585,-0.2523413976825623,0.5473665332169221,-0.050468279536512464,0.5849391876220102,0.6027323640475106
1.68,0.0,0.4730075877246469,-0.2815918598543106,0.5381076389475368,-0.056318371970862126,0.5806291155141543,0.6073333570864541
1.69,0.0,0.4699048790480558,-0.31054462074246864,0.5272829365921478,-0.06210892414849373,0.5753614663664853,0.6119356638514564
1.7,0.0,0.46618863423699314,-0.33911520285033275,0.5148986361536529,-0.06782304057006655,0.5691683614677238,0.6165385035154854
1.71,0.0,0.4618906038702657,-0.3672189594067807,0.5009655561220753,-0.07344379188135614,0.5620837150946808,0.6211410891001327
1.72,0.0,0.4570433529364041,-0.3947713295875961,0.4854991594924507,-0.07895426591751922,0.5541431848348942,0.6257426280286764
1.73,0.0,0.4516802011755798,-0.42168809716336164,0.46851957535390754,-0.08433761943267233,0.5453841162463613,0.630342322693838
1.74,0.0,0.44583516073143803,-0.4478856517342344,0.45005160578155057,-0.08957713034684689,0.5358454818877482,0.6349393710394341
1.75,0.0,0.4395428712127958,-0.4732812516927492,0.43012471781370565,-0.09465625033854985,0.5255678147755369,0.6395329671550759
1.76,0.0,0.43283853227784375,-0.49779328803990675,0.40877302034930957,-0.09955865760798135,0.5145931363477056,0.6441223018830187
1.77,0.0,0.4257578338659233,-0.5213415481672775,0.3860352258535111,-0.10426830963345551,0.5029648790366256,0.6487065634362158
1.78,0.0,0.4183368842140658,-0.5438474787087514,0.3619545968136573,-0.10876949574175028,0.49072780357679724,0.6532849380265882
1.79,0.0,0.41061213580722605,-0.5652344465599329,0.3365788769425271,-0.11304688931198659,0.47792791119573147,0.6578566105024761
1.8,0.0,0.4026203094224618,-0.585427997161048,0.30996020718070905,-0.1170855994322096,0.46461235085860364,0.6624207649942022
1.81,0.0,0.3943983164381503,-0.6043561091405992,0.2821550266051647,-0.12087122182811985,0.4508293217591833,0.6669765855666338
1.82,0.0,0.3859831795896468,-0.6219494444218797,0.2532239584060284,-0.12438988888437595,0.43662797127085246,0.6715232568776027
1.83,0.0,0.37741195236252245,-0.6381415929027908,0.2232316811483426,-0.12762831858055818,0.42205828859219097,0.6760599648410092
1.84,0.0,0.36872163722363344,-0.652869310831181,0.19224678558948147,-0.1305738621662362,0.4071709943415297,0.6805858972934051
1.85,0.0,0.35994910289871634,-0.6660727520130562,0.160341617376249,-0.13321455040261124,0.39201742637396614,0.6851002446628359
1.86,0.0,0.3511310009129483,-0.6776956910094419,0.1275921059978382,-0.1355391382018884,0.37664942211251595,0.6896022006386933
1.87,0.0,0.3423036816179064,-0.687685737499311,0.09407758042179298,-0.1375371474998622,0.361119197702265,0.6940909628413197
1.8800000000000001,0.0,0.3335031099345852,-0.6959945410107201,0.05988057188962572,-0.13919890820214403,0.3454792243125103,0.698565733490093
1.8900000000000001,0.0,0.32476478104754697,-0.7025779852500207,0.025086604396622976,-0.14051559705000413,0.3297821019268716,0.703025720068712
1.9000000000000001,0.0,0.3161236362898666,-0.707396371289578,-0.010216026573562055,-0.1414792742579156,0.3140804309751542,0.7074701359863992
1.9100000000000001,0.0,0.30761397946226265,-0.7104145889077312,-0.04593648644484228,-0.14208291778154625,0.2984266821732942,0.7118982012337424
1.92,0.0,0.2992693938326659,-0.711602275410588,-0.08198164441851069,-0.1423204550821176,0.28287306494896375,0.7163091430318961
1.93,0.0,0.2911226600644467,-0.7109339613035329,-0.1182563261206103,-0.1421867922607066,0.26747139484032467,0.7207021964738816
1.94,0.0,0.2832056753225948,-0.7083892022208677,-0.15466357529325703,-0.14167784044417353,0.25227296026394336,0.7250766051567312
1.95,0.0,0.2755493738073084,-0.7039526965646251,-0.19110492376155425,-0.14079053931292504,0.23732838905499754,0.7294316218032479
1.96,0.0,0.2681836489637086,-0.6976143883481479,-0.22748066887560198,-0.1395228776696296,0.2226875151885882,0.7337665088721697
1.97,0.0,0.2611372776147368,-0.6893695547863062,-0.26369015759767933,-0.13787391095726126,0.20839924609520094,0.7380805391555579
1.98,0.0,0.2544378462617355,-0.6792188782220843,-0.2996320763780436,-0.13584377564441685,0.19451143098612678,0.7423729963622628
1.99,0.0,0.24811167979375298,-0.6671685020285063,-0.33520474593900695,-0.13343370040570127,0.18107073060595158,0.7466431756863483
2.0,0.0,0.242183772842267,-0.6532300701753285,-0.37030642006607445,-0.1306460140350657,0.16812248882905212,0.7508903843594061
2.0100000000000002,0.0,0.2366777240128009,-0.6374207502014093,-0.4048355874869958,-0.12748415004028188,0.15571060651540175,0.7551139421857264
2.02,0.0,0.23161567321883178,-0.6197632393860222,-0.4386912759046264,-0.12395264787720445,0.1438774180379065,0.759313182059343
2.0300000000000002,0.0,0.22701824233647594,-0.600285753965411,-0.4717733572375318,-0.1200571507930822,0.13266357088896957,0.7634874504620188
2.04,0.0,0.22290447939071273,-0.5790220012944463,-0.5039828531133089,-0.11580440025888926,0.12210790876805094,0.7676361079412933
2.05,0.0,0.21929180647539523,-0.5560111349071505,-0.5352222396536453,-0.1112022269814301,0.11224735854466615,0.7717585295677668
2.06,0.0,0.21619597160002482,-0.5312976924839639,-0.5653957505871744,-0.10625953849679277,0.10311682148258994,0.7758541053708609
2.07,0.0,0.21363100464626777,-0.5049315167877626,-0.5944096777262075,-0.10098630335755253,0.09474906910102628,0.7799222407523486
2.08,0.0,0.2116091776064962,-0.4769676596846633,-0.6221726678463986,-0.09539353193693267,0.08717464403721648,0.7839623568770185
2.09,0.0,0.2101409692652811,-0.4474662694194037,-0.6485960150143067,-0.08949325388388074,0.08042176626241976,0.7879738910398981
2.1,0.0,0.20923503447278463,-0.41649246136844315,-0.6735939474166178,-0.08329849227368863,0.07451624498946105,0.7919562970095291
2.11,0.0,0.20889817814643297,-0.3841161725467275,-0.6970839077564481,-0.0768232345093455,0.06948139659514332,0.7959090453468585
2.12,0.0,0.2091353341241388,-0.3504120001961878,-0.7189868262966193,-0.07008240003923756,0.06533796886481494,0.7998316236993747
2.13,0.0,0.2099495489787244,-0.3154590248353558,-0.7392273856470302,-0.06309180496707116,0.06210407184931835,0.8037235370701898
2.14,0.0,0.2113419708891143,-0.2793406181998545,-0.7577342764132051,-0.0558681236399709,0.05979511560647327,0.8075843080618398
2.15,0.0,0.2133118436493646,-0.24214423655283926,-0.7744404428457102,-0.04842884731056785,0.058423755080222545,0.8114134770946421
2.16,0.0,0.21585650588171704,-0.20396119989260397,-0.7892833176553563,-0.0407922399785208,0.05799984235064576,0.8152106025995226
2.17,0.0,0.21897139550465505,-0.1648864576314068,-0.8022050451868799,-0.032977291526281365,0.058530386467279066,0.8189752611852923
2.18,0.0,0.2226500594914416,-0.12501834136500237,-0.8131526921740574,-0.025003668273000476,0.06001952105663011,0.8227070477804196
2.19,0.0,0.22688416893888014,-0.08445830539627339,-0.8220784453319022,-0.016891661079254678,0.06246847987249968,0.8264055757494183
2.2,0.0,0.23166353945010765,-0.04331065571862719,-0.8289397950766468,-0.008662131143725438,0.06587558043477826,0.8300704769840274
2.21,0.0,0.236976156819148,-0.0016822682053481003,-0.8336997047015682,-0.0003364536410696201,0.07023621587883436,0.8337014019694322
2.22,0.0,0.242808207988773,0.04031770321023377,-0.836326764376288,0.008063540642046755,0.07554285511351541,0.8372980198258322
2.23,0.0,0.2491441172369841,0.08257812754219179,-0.8367953293789111,0.01651562550843836,0.08178505136120187,0.8408600183257228
2.24,0.0,0.2559665875311868,0.1249862060908756,-0.8350856420141709,0.02499724121817512,0.08894945912835259,0.8443871038873171
2.25,0.0,0.26325664697293266,0.16742778922456714,-0.8311839367165476,0.03348555784491343,0.09701985962962315,0.8478790015445858
2.2600000000000002,0.0,0.27099370023999314,0.20978769968512853,-0.8250825278850346,0.04195753993702571,0.10597719466298622,0.8513354548944478
2.27,0.0,0.2791555849165594,0.2519500614711019,-0.8167798800457523,0.05039001229422038,0.11579960890740892,0.8547562260216919
2.2800000000000002,0.0,0.2877186325865748,0.2937986333264855,-0.8062806599898531,0.0587597266652971,0.1264625005886042,0.858141095402256
2.29,0.0,0.29665773454965516,0.33521714584079687,-0.7935957705870228,0.06704342916815938,0.1379385804322506,0.8614898617855352
2.3000000000000003,0.0,0.3059464120037773,0.3760896411461486,-0.7787423660292517,0.07521792822922974,0.15019793879792695,0.8648023420564239
2.31,0.0,0.31555689052397556,0.4163008141800159,-0.7617438483153054,0.08326016283600318,0.16320812086091446,0.8680783710778395
2.32,0.0035922012083396977,0.3254601786517163,0.4557363544682681,-0.7426298448433396,0.09473947210199332,0.17693420968304835,0.8713178015145046
2.33,0.014194486648634888,0.33538667031492186,0.49428462120988986,-0.7214353484889076,0.11305141089061287,0.19109960061714035,0.8745205822700319
2.34,0.02450616975989778,0.34484585713890803,0.531836642564517,-0.6982004123831883,0.1308734982728012,0.20520577466227036,0.8776867494877383
2.35,0.03454183059288562,0.3538485340127495,0.5682824117964443,-0.6729726982332479,0.1481983129521745,0.21925399436609994,0.8808161852080839
2.36,0.04431334882300161,0.3624027954809829,0.6035142752478981,-0.6458059056914497,0.16501620387258123,0.23324161434269297,0.8839087895557717
2.37,0.05383019746638711,0.37051433135299866,0.6374272679303108,-0.6167596514084666,0.1813156510524493,0.24716240107130533,0.8869644804086538
2.38,0.0630997150970589,0.3781867008576397,0.6699194428442208,-0.5858993292631848,0.19708360366590305,0.26100683500500277,0.8899831930613976
2.39,0.07212735833869961,0.385421587116699,0.7008921929439146,-0.5532959520696286,0.21230579692748253,0.27476239670277325,0.892964879884067
2.4,0.08091693622988254,0.39221903353616,0.7302505646745364,-0.5190259751280935,0.22696704916478982,0.2884138385105413,0.8959095099758387
2.41,0.08947082790267821,0.3985776635551712,0.7579035620255923,-0.4831711020544447,0.24105154030779669,0.3019434431442823,0.8988170688141094
2.42,0.09779018487038971,0.4044948850485235,0.7837644400655622,-0.445818073387689,0.2545430728835022,0.3153312703709857,0.9016875578992953
2.43,0.10587511908935741,0.40996708054757064,0.8077509869477002,-0.40705843854111573,0.26742531647889745,0.3285553928393475,0.9045209943956608
2.44,0.11372487784123213,0.41498978432597095,0.8297857934069912,-0.3669883117262026,0.2796820365226304,0.3415921219807304,0.907317410768535
2.45,0.12133800637480908,0.4195578472892966,0.8497965088025874,-0.32570811254074433,0.29129730813532656,0.35441622478114776,0.9100768544183069
2.46,0.128712499149505,0.4236655905105264,0.8677160827987578,-0.28332229197296444,0.3022557157092566,0.3670011321159335,0.9127993873116012
2.47,0.1358459404349886,0.42730694816583903,0.8834829918203443,-0.23993904463137747,0.31254253879905747,0.3793191392395635,0.9154850856100523
2.48,0.14273563494255853,0.43047560054618683,0.8970414494657671,-0.19567000806555995,0.32214392483571197,0.39134159893307485,0.9181340392971066
2.49,0.1493787290928863,0.4331650977491252,0.9083416001115968,-0.15062995009545294,0.33104704911520566,0.4030391077300346,0.9207463518032828
2.5,0.1557723234610483,0.4353689745916569,0.9173396949974045,-0.10493644511605327,0.3392402624605292,0.41438168556844623,0.9233221396303273
2.5100000000000002,0.16191357688276212,0.4370808572278143,0.9239982501378003,-0.05870954039007021,0.3467132269103222,0.42533894914980025,0.9258615319746957
2.52,0.16779980265486502,0.4382945619037992,0.9282861854700138,-0.0120714133830543,0.3534570397488678,0.4358802792271883,0.9283646703507913
2.5300000000000002,0.17342855721782258,0.43900418623822335,0.9301789447098023,0.03485397876660273,0.35946434615978307,0.4459749819915439,0.930831708214382
2.54,0.1787977216679653,0.4392041933748758,0.9296585954555898,0.08194125651678014,0.36472944075908326,0.45559244467823184,0.9332628105866047
2.5500000000000003,0.18390557641179345,0.43888948932005545,0.9267139091502375,0.12906398077469916,0.369248358241841,0.46470228547499526,0.9356581536789634
2.56,0.18875086924366793,0.43805549374545943,0.9213404205813928,0.1760950201543312,0.3730189533599465,0.4732744977763257,0.9380179245197034
2.57,0.19333287710115143,0.436698204510534,0.9135404666746095,0.22290692143887914,0.3760409704360733,0.4812795887983098,0.9403423205819368
2.58,0.1976514617288416,0.43481425613474145,0.903323204408029,0.26937228203438396,0.37831610261044746,0.4886887125416183,0.9426315494138744
2.59,0.20170711946142908,0.4324009724300603,0.8907046077529687,0.31536412319088425,0.37984804101202285,0.4954737970682372,0.9448858282715034
2.6,0.20550102531962672,0.42945641348691677,0.8757074436209271,0.3607562627630621,0.38064251404381216,0.5016076660395292,0.9471053837540312
2.61,0.20903507159827844,0.42597941719237836,0.8583612268738756,0.4054236862829874,0.3807073169730536,0.5070641544489758,0.9492904514423977
2.62,0.21231190111411294,0.4219696354475646,0.8387021545308865,0.4492429151234284,0.3800523320202902,0.5118182184722503,0.9514412755411376
2.63,0.21533493527101844,0.41742756524160973,0.8167730193797601,0.49209237054120913,0.37868953914697046,0.5158460393498516,0.9535581085238575
2.64,0.2181083970931599,0.412354574731924,0.7926231032769632,0.5338527324062052,0.3766330177485525,0.519125121213165,0.9556412107825691
2.65,0.22063732937052705,0.406752924474736,0.7663080504925032,0.5744072914426882,0.3738989394690277,0.5216343827632737,0.9576908502811052
2.66,0.222927608057396,0.40062578394575743,0.7378897215279643,0.6136422938357394,0.3705055523629889,0.5233542427129053,0.9597073022128177
2.67,0.22498595106152353,0.3939772434881156,0.7074360279054595,0.6514472770862026,0.3664731566426154,0.5242666989053562,0.9616908486627507
2.68,0.2268199225604971,0.3868123218232677,0.6750207484923589,0.6877153960329473,0.3618240722589689,0.5243554010298571,0.9636417782744467
